t	heroX	heroY	hp	enemies	gems	nearest	level
37881	515.5	290.0	5	38	8	4.9	3
37887	515.5	290.0	5	38	8	4.9	3
37892	515.5	290.0	5	38	8	4.9	3
37899	515.5	290.0	5	38	8	4.9	3
37905	515.5	290.0	5	38	8	4.9	3
37910	515.5	290.0	5	38	8	4.9	3
37916	515.5	290.0	5	38	8	4.9	3
37922	515.5	290.0	5	38	8	4.9	3
37928	515.5	290.0	5	38	8	4.9	3
37936	515.5	290.0	5	38	8	4.9	3
37942	515.5	290.0	5	38	8	4.9	3
37949	515.5	290.0	5	38	8	4.9	3
37956	515.5	290.0	5	38	8	4.9	3
37963	515.5	290.0	5	38	8	4.9	3
37970	515.5	290.0	5	38	8	4.9	3
37976	515.5	290.0	5	38	8	4.9	3
37983	515.5	290.0	5	38	8	4.9	3
37990	515.5	290.0	5	38	8	4.9	3
37996	515.5	290.0	5	39	8	4.9	3
38004	515.5	290.0	5	39	8	4.9	3
38010	515.5	290.0	5	39	8	4.9	3
38017	515.5	290.0	5	39	8	4.9	3
38023	515.5	290.0	5	39	8	4.9	3
38031	515.5	290.0	5	39	8	4.9	3
38038	515.5	290.0	5	39	8	4.9	3
38044	515.5	290.0	5	39	8	4.9	3
38051	515.5	290.0	5	39	8	4.9	3
38058	515.5	290.0	5	39	8	4.9	3
38064	515.5	290.0	5	39	8	4.9	3
38071	515.5	290.0	5	39	8	4.9	3
38077	515.5	290.0	5	39	8	4.9	3
38085	515.5	290.0	5	39	8	4.9	3
38091	515.5	290.0	5	39	8	4.9	3
38098	515.5	290.0	5	39	8	4.9	3
38104	515.5	290.0	5	39	8	4.9	3
38110	515.5	290.0	5	39	8	4.9	3
38117	515.5	290.0	5	39	8	4.9	3
38123	515.5	290.0	5	39	8	4.9	3
38129	515.5	290.0	5	39	8	5.0	3
38136	515.5	290.0	5	39	8	5.0	3
38141	515.5	290.0	5	39	8	5.0	3
38148	515.5	290.0	5	39	8	5.0	3
38154	515.5	290.0	5	39	8	5.0	3
38161	515.5	290.0	5	39	8	5.0	3
38168	515.5	290.0	5	39	8	5.0	3
38174	515.5	290.0	5	39	8	5.0	3
38181	515.5	290.0	5	39	8	5.0	3
38187	515.5	290.0	5	39	8	5.0	3
38193	515.5	290.0	5	39	8	5.0	3
38199	515.5	290.0	5	39	8	5.0	3
38205	515.5	290.0	5	39	8	5.0	3
38210	515.5	290.0	5	39	8	5.0	3
38216	515.5	290.0	5	39	8	5.0	3
38221	515.5	290.0	5	39	8	5.0	3
38227	515.5	290.0	5	39	8	5.0	3
38232	515.5	290.0	5	39	8	5.0	3
38238	515.5	290.0	5	39	8	5.0	3
38243	515.5	290.0	5	39	8	5.0	3
38249	515.5	290.0	5	39	8	5.0	3
38255	515.5	290.0	5	39	7	5.0	3
38260	515.5	290.0	5	39	7	5.0	3
38266	515.5	290.0	5	39	7	5.0	3
38272	515.5	290.0	5	39	7	5.0	3
38277	515.5	290.0	5	39	7	5.0	3
38283	515.5	290.0	5	39	7	5.0	3
38289	515.5	290.0	5	39	7	5.0	3
38294	515.5	290.0	5	39	7	5.0	3
38300	515.5	290.0	5	39	7	5.0	3
38306	515.5	290.0	5	39	7	5.0	3
38311	515.5	290.0	5	39	7	5.0	3
38317	515.5	290.0	5	39	7	5.0	3
38323	515.5	290.0	5	39	7	5.0	3
38329	515.5	290.0	5	39	7	5.0	3
38335	515.5	290.0	5	39	7	5.0	3
38341	515.5	290.0	5	39	7	5.0	3
38347	515.5	290.0	5	39	7	5.0	3
38353	515.5	290.0	5	39	7	5.0	3
38358	515.5	290.0	5	39	7	5.0	3
38365	515.5	290.0	5	39	7	5.0	3
38371	515.5	290.0	5	39	7	5.0	3
38377	515.5	290.0	5	40	7	5.0	3
38383	515.5	290.0	5	40	7	5.0	3
38388	515.5	290.0	5	40	7	5.0	3
38394	515.5	290.0	5	40	7	5.0	3
38400	515.5	290.0	5	40	7	5.0	3
38406	515.5	290.0	5	40	7	5.0	3
38412	515.5	290.0	5	40	7	5.0	3
38418	515.5	290.0	4	40	7	5.0	3
38424	515.5	290.0	4	40	7	5.0	3
38429	515.5	290.0	4	40	7	5.0	3
38436	515.5	290.0	4	40	7	5.0	3
38442	515.5	290.0	4	40	7	5.0	3
38448	515.5	290.0	4	40	7	5.0	3
38454	515.5	290.0	4	40	7	5.0	3
38460	515.5	290.0	4	40	7	5.0	3
38466	515.5	290.0	4	40	7	5.0	3
38471	515.5	290.0	4	40	7	5.0	3
38477	515.5	290.0	4	40	7	5.0	3
38483	515.5	290.0	4	40	7	5.0	3
38489	515.5	290.0	4	40	7	5.0	3
38494	515.5	290.0	4	40	7	5.0	3
38501	515.5	290.0	4	40	7	5.0	3
38507	515.5	290.0	4	40	7	5.0	3
38513	515.5	290.0	4	40	7	5.0	3
38519	515.5	290.0	4	40	7	5.0	3
38525	515.5	290.0	4	40	7	5.0	3
38531	515.5	290.0	4	40	7	5.0	3
38538	515.5	290.0	4	40	7	5.0	3
38544	515.5	290.0	4	40	7	5.0	3
38553	515.5	290.0	4	40	7	5.0	3
38560	515.5	290.0	4	40	7	5.0	3
38569	515.5	290.0	4	40	7	5.0	3
38577	515.5	290.0	4	40	7	5.0	3
38587	515.5	290.0	4	40	7	5.0	3
38594	515.5	290.0	4	40	7	5.0	3
38603	515.5	290.0	4	40	7	5.0	3
38609	515.5	290.0	4	40	7	5.0	3
38615	515.5	290.0	4	40	7	5.0	3
38621	515.5	290.0	4	40	7	5.0	3
38627	515.5	290.0	4	40	7	5.0	3
38634	515.5	290.0	4	40	7	5.0	3
38640	515.5	290.0	4	40	7	5.0	3
38645	515.5	290.0	4	40	7	5.0	3
38652	515.5	290.0	4	40	7	5.0	3
38658	515.5	290.0	4	40	7	5.0	3
38664	515.5	290.0	4	40	8	5.0	3
38670	515.5	290.0	4	39	8	5.0	3
38675	515.5	290.0	4	39	8	5.0	3
38681	515.5	290.0	4	39	8	5.0	3
38688	515.5	290.0	4	39	8	5.0	3
38693	515.5	290.0	4	39	8	5.0	3
38699	515.5	290.0	4	39	8	5.0	3
38705	515.5	290.0	4	39	8	5.0	3
38711	515.5	290.0	4	39	8	5.0	3
38717	515.5	290.0	4	39	8	5.0	3
38723	515.5	290.0	4	39	8	5.0	3
38728	515.5	290.0	4	39	8	5.0	3
38734	515.5	290.0	4	39	8	5.0	3
38740	515.5	290.0	4	39	8	5.0	3
38745	515.5	290.0	4	39	8	5.0	3
38751	515.5	290.0	4	39	8	5.0	3
38758	515.5	290.0	4	39	8	5.0	3
38764	515.5	290.0	4	39	8	5.0	3
38771	515.5	290.0	4	39	8	4.8	3
38777	515.5	290.0	4	40	8	4.8	3
38783	515.5	290.0	4	40	8	4.8	3
38789	515.5	290.0	4	40	8	4.9	3
38795	515.5	290.0	4	40	8	4.9	3
38802	515.5	290.0	4	40	8	4.9	3
38807	515.5	290.0	4	40	8	4.9	3
38813	515.5	290.0	4	40	8	5.0	3
38819	515.5	290.0	4	40	8	5.0	3
38825	515.5	290.0	4	40	8	5.0	3
38830	515.5	290.0	4	40	8	4.8	3
38837	515.5	290.0	4	40	8	4.9	3
38843	515.5	290.0	4	40	8	4.9	3
38849	515.5	290.0	4	40	8	4.9	3
38855	515.5	290.0	4	40	8	4.9	3
38861	515.5	290.0	4	40	8	4.9	3
38867	515.5	290.0	4	40	8	4.9	3
38872	515.5	290.0	4	40	8	5.0	3
38878	515.5	290.0	4	40	8	5.0	3
38884	515.5	290.0	4	40	8	5.0	3
38889	515.5	290.0	4	40	8	5.0	3
38895	515.5	290.0	4	40	8	4.8	3
38901	515.5	290.0	4	40	8	4.8	3
38907	515.5	290.0	4	40	8	4.9	3
38913	515.5	290.0	4	40	8	4.9	3
38919	515.5	290.0	4	40	8	4.9	3
38924	515.5	290.0	4	40	8	4.9	3
38930	515.5	290.0	4	40	8	4.9	3
38936	515.5	290.0	4	40	9	5.0	3
38942	515.5	290.0	4	39	9	5.0	3
38948	515.5	290.0	4	39	9	5.0	3
38954	515.5	290.0	4	39	9	5.0	3
38960	515.5	290.0	4	39	9	5.0	3
38966	515.5	290.0	4	39	9	5.0	3
38972	515.5	290.0	4	39	9	5.0	3
38978	515.5	290.0	4	39	9	5.0	3
38984	515.5	290.0	4	39	9	5.0	3
38989	515.5	290.0	4	39	9	5.0	3
38995	515.5	290.0	4	39	9	5.0	3
39001	515.5	290.0	4	39	9	5.0	3
39007	515.5	290.0	4	39	9	5.0	3
39012	515.5	290.0	4	39	9	5.0	3
39019	515.5	290.0	4	39	9	5.0	3
39024	515.5	290.0	4	39	9	5.0	3
39030	515.5	290.0	4	39	9	5.0	3
39036	515.5	290.0	4	39	9	5.0	3
39042	515.5	290.0	4	39	9	5.0	3
39047	515.5	290.0	4	39	9	5.0	3
39053	515.5	290.0	4	39	9	5.0	3
39059	515.5	290.0	4	39	9	5.0	3
39065	515.5	290.0	4	39	8	5.0	3
39071	515.5	290.0	4	39	8	5.0	3
39076	515.5	290.0	4	39	8	5.0	3
39082	515.5	290.0	4	39	8	5.0	3
39088	515.5	290.0	4	40	8	5.0	3
39093	515.5	290.0	4	40	8	5.0	3
39100	515.5	290.0	4	40	8	5.0	3
39105	515.5	290.0	4	40	8	5.0	3
39111	515.5	290.0	4	40	8	5.0	3
39117	515.5	290.0	4	40	8	5.0	3
39123	515.5	290.0	4	40	8	5.0	3
39128	515.5	290.0	4	40	8	5.0	3
39135	515.5	290.0	4	40	8	5.0	3
39140	515.5	290.0	4	40	8	5.0	3
39146	515.5	290.0	4	40	8	5.0	3
39152	515.5	290.0	4	40	8	5.0	3
39158	515.5	290.0	4	40	8	5.0	3
39163	515.5	290.0	4	40	8	5.0	3
39169	515.5	290.0	4	40	8	5.0	3
39175	515.5	290.0	4	40	8	5.0	3
39181	515.5	290.0	4	40	8	5.0	3
39187	515.5	290.0	4	40	8	5.0	3
39192	515.5	290.0	4	40	8	5.0	3
39198	515.5	290.0	4	40	8	5.0	3
39204	515.5	290.0	4	40	8	5.0	3
39209	515.5	290.0	4	40	9	12.8	3
39216	515.5	290.0	4	39	9	12.5	3
39222	515.5	290.0	4	39	9	12.3	3
39228	515.5	290.0	4	39	9	12.0	3
39235	515.5	290.0	4	39	9	11.7	3
39241	515.5	290.0	4	39	9	11.5	3
39247	515.5	290.0	4	39	9	11.2	3
39254	515.5	290.0	4	39	9	10.9	3
39259	515.5	290.0	4	39	9	10.7	3
39265	515.5	290.0	4	39	9	10.4	3
39271	515.5	290.0	4	39	9	10.2	3
39276	515.5	290.0	4	39	9	10.0	3
39282	515.5	290.0	4	39	9	9.7	3
39288	515.5	290.0	4	39	9	9.5	3
39293	515.5	290.0	4	39	9	9.3	3
39299	515.5	290.0	4	39	9	9.0	3
39305	515.5	290.0	4	39	9	8.8	3
39310	515.5	290.0	4	39	9	8.6	3
39317	515.5	290.0	4	39	9	8.3	3
39323	515.5	290.0	4	39	9	8.0	3
39329	515.5	290.0	4	39	9	7.8	3
39335	515.5	290.0	4	39	9	7.5	3
39341	515.5	290.0	4	39	8	7.2	3
39348	515.5	290.0	4	39	8	7.0	3
39354	515.5	290.0	4	39	8	6.7	3
39360	515.5	290.0	4	39	8	6.4	3
39366	515.5	290.0	4	39	8	6.2	3
39372	515.5	290.0	4	39	8	5.9	3
39378	515.5	290.0	4	39	8	5.7	3
39385	515.5	290.0	4	39	8	5.4	3
39391	515.5	290.0	4	39	8	5.1	3
39397	515.5	290.0	4	39	8	4.9	3
39403	515.5	290.0	4	39	8	4.9	3
39409	515.5	290.0	4	39	8	4.9	3
39415	515.5	290.0	4	39	8	4.9	3
39421	515.5	290.0	4	39	8	4.9	3
39426	515.5	290.0	4	39	8	4.9	3
39432	515.5	290.0	4	39	8	4.9	3
39438	515.5	290.0	4	39	8	4.9	3
39444	515.5	290.0	4	39	8	4.9	3
39450	515.5	290.0	4	39	8	4.9	3
39456	515.5	290.0	4	39	8	4.9	3
39462	515.5	290.0	4	39	8	4.9	3
39468	515.5	290.0	4	39	8	4.9	3
39473	515.5	290.0	4	39	8	4.9	3
39479	515.5	290.0	4	39	8	4.9	3
39485	515.5	290.0	4	39	8	4.9	3
39490	515.5	290.0	4	39	8	4.9	3
39496	515.5	290.0	4	39	8	4.9	3
39502	515.5	290.0	4	39	8	4.9	3
39507	515.5	290.0	4	39	8	4.9	3
39513	515.5	290.0	4	40	8	4.9	3
39519	515.5	290.0	4	40	8	4.9	3
39524	515.5	290.0	4	40	8	4.9	3
39530	515.5	290.0	4	40	8	4.9	3
39537	515.5	290.0	4	40	8	4.9	3
39542	515.5	290.0	4	40	8	4.9	3
39548	515.5	290.0	4	40	8	4.9	3
39555	515.5	290.0	4	40	8	4.9	3
39561	515.5	290.0	4	40	8	4.9	3
39568	515.5	290.0	4	40	8	4.9	3
39574	515.5	290.0	4	40	8	4.9	3
39580	515.5	290.0	4	40	8	4.9	3
39587	515.5	290.0	4	40	8	4.9	3
39594	515.5	290.0	4	40	8	4.9	3
39600	515.5	290.0	4	40	8	4.9	3
39606	515.5	290.0	4	40	8	4.9	3
39612	515.5	290.0	4	40	7	4.9	3
39619	515.5	290.0	4	40	7	4.9	3
39625	515.5	290.0	4	40	7	4.9	3
39630	515.5	290.0	4	40	7	4.9	3
39636	515.5	290.0	4	40	7	4.9	3
39642	515.5	290.0	4	40	7	4.9	3
39649	515.5	290.0	4	40	7	4.9	3
39655	515.5	290.0	4	40	7	4.9	3
39661	515.5	290.0	4	40	7	4.9	3
39667	515.5	290.0	4	40	7	4.9	3
39673	515.5	290.0	4	40	7	4.9	3
39679	515.5	290.0	4	40	7	4.9	3
39687	515.5	290.0	4	40	7	4.9	3
39692	515.5	290.0	4	40	7	4.9	3
39699	515.5	290.0	4	40	7	4.9	3
39706	515.5	290.0	4	40	7	4.9	3
39712	515.5	290.0	4	40	7	4.9	3
39719	515.5	290.0	4	40	7	4.9	3
39725	515.5	290.0	4	40	7	4.9	3
39731	515.5	290.0	4	40	7	4.9	3
39738	515.5	290.0	4	40	7	4.9	3
39744	515.5	290.0	4	40	7	4.9	3
39752	515.5	290.0	4	40	8	4.9	3
39757	515.5	290.0	4	39	8	4.9	3
39763	515.5	290.0	4	39	8	4.9	3
39769	515.5	290.0	4	39	8	4.9	3
39775	515.5	290.0	4	39	8	4.9	3
39780	515.5	290.0	4	39	8	4.9	3
39786	515.5	290.0	4	39	8	4.9	3
39792	515.5	290.0	4	39	8	4.9	3
39798	515.5	290.0	4	39	8	4.9	3
39804	515.5	290.0	4	39	8	4.9	3
39810	515.5	290.0	4	39	8	4.9	3
39815	515.5	290.0	4	39	8	4.9	3
39821	515.5	290.0	4	39	8	4.9	3
39827	515.5	290.0	4	40	8	4.9	3
39833	515.5	290.0	4	40	8	4.9	3
39839	515.5	290.0	4	40	8	4.9	3
39844	515.5	290.0	4	40	8	4.9	3
39851	515.5	290.0	4	40	8	4.9	3
39857	515.5	290.0	4	40	8	4.9	3
39863	515.5	290.0	4	40	8	4.9	3
39873	515.5	290.0	3	40	8	4.9	3
39879	515.5	290.0	3	40	8	4.9	3
39887	515.5	290.0	3	40	8	4.9	3
39893	515.5	290.0	3	40	8	4.9	3
39899	515.5	290.0	3	40	8	4.9	3
39906	515.5	290.0	3	40	8	4.9	3
39911	515.5	290.0	3	40	8	4.9	3
39921	515.5	290.0	3	40	8	4.9	3
39927	515.5	290.0	3	40	8	4.9	3
39934	515.5	290.0	3	40	8	4.9	3
39941	515.5	290.0	3	40	8	4.9	3
39946	515.5	290.0	3	40	8	4.9	3
39953	515.5	290.0	3	40	8	4.9	3
39959	515.5	290.0	3	40	8	4.9	3
39964	515.5	290.0	3	40	8	4.9	3
39971	515.5	290.0	3	40	8	4.9	3
39976	515.5	290.0	3	40	8	4.9	3
39983	515.5	290.0	3	40	8	4.9	3
39989	515.5	290.0	3	40	8	4.9	3
39994	515.5	290.0	3	40	8	4.9	3
40001	515.5	290.0	3	40	8	4.9	3
40007	515.5	290.0	3	40	8	4.9	3
40013	515.5	290.0	3	40	8	4.9	3
40019	515.5	290.0	3	40	8	4.9	3
40024	515.5	290.0	3	40	8	4.9	3
40030	515.5	290.0	3	40	8	5.6	3
40036	515.5	290.0	3	40	8	6.1	3
40042	515.5	290.0	3	40	8	6.5	3
40047	515.5	290.0	3	40	8	6.9	3
40054	515.5	290.0	3	40	8	7.3	3
40059	515.5	290.0	3	40	8	7.7	3
40066	515.5	290.0	3	40	8	8.1	3
40072	515.5	290.0	3	40	8	8.4	3
40077	515.5	290.0	3	40	8	8.7	3
40084	515.5	290.0	3	40	8	9.1	3
40090	515.5	290.0	3	40	8	9.4	3
40096	515.5	290.0	3	40	8	9.6	3
40102	515.5	290.0	3	40	8	9.9	3
40108	515.5	290.0	3	40	8	10.1	3
40114	515.5	290.0	3	40	8	10.4	3
40120	515.5	290.0	3	40	8	10.6	3
40126	515.5	290.0	3	40	8	10.8	3
40131	515.5	290.0	3	40	8	11.0	3
40138	515.5	290.0	3	40	8	11.2	3
40144	515.5	290.0	3	40	8	11.3	3
40151	515.5	290.0	3	40	8	11.5	3
40157	515.5	290.0	3	40	7	11.7	3
40163	515.5	290.0	3	40	7	11.8	3
40169	515.5	290.0	3	40	7	11.9	3
40175	515.5	290.0	3	40	7	12.0	3
40181	515.5	290.0	3	40	7	12.1	3
40187	515.5	290.0	3	40	7	12.2	3
40192	515.5	290.0	3	40	7	12.3	3
40198	515.5	290.0	3	40	7	12.3	3
40206	515.5	290.0	3	40	7	12.4	3
40211	515.5	290.0	3	41	7	12.4	3
40218	515.5	290.0	3	41	7	12.5	3
40224	515.5	290.0	3	41	7	12.5	3
40231	515.5	290.0	3	41	7	12.5	3
40238	515.5	290.0	3	41	7	12.5	3
40244	515.5	290.0	3	41	7	12.5	3
40251	515.5	290.0	3	41	7	12.5	3
40257	515.5	290.0	3	41	7	12.5	3
40264	515.5	290.0	3	41	7	12.5	3
40270	515.5	290.0	3	41	7	12.5	3
40276	515.5	290.0	3	41	7	12.4	3
40282	515.5	290.0	3	41	7	12.4	3
40288	515.5	290.0	3	41	7	12.3	3
40294	515.5	290.0	3	41	7	12.3	3
40300	515.5	290.0	3	41	7	12.2	3
40306	515.5	290.0	3	41	7	12.1	3
40311	515.5	290.0	3	41	7	12.1	3
40318	515.5	290.0	3	41	7	12.0	3
40324	515.5	290.0	3	41	7	11.9	3
40330	515.5	290.0	3	41	7	11.8	3
40337	515.5	290.0	3	41	7	11.7	3
40343	515.5	290.0	3	41	7	11.6	3
40351	515.5	290.0	3	41	7	11.5	3
40358	515.5	290.0	3	41	7	11.3	3
40364	515.5	290.0	3	41	7	11.2	3
40372	515.5	290.0	3	41	7	11.1	3
40378	515.5	290.0	3	41	7	10.9	3
40384	515.5	290.0	3	41	7	10.8	3
40389	515.5	290.0	3	41	7	10.7	3
40395	515.5	290.0	3	41	7	10.6	3
40401	515.5	290.0	3	41	7	10.4	3
40408	515.5	290.0	3	41	7	10.3	3
40413	515.5	290.0	3	41	7	10.1	3
40420	515.5	290.0	3	41	7	10.0	3
40425	515.5	290.0	3	41	7	9.8	3
40432	515.5	290.0	3	41	7	9.7	3
40438	515.5	290.0	3	41	7	9.5	3
40443	515.5	290.0	3	41	7	9.4	3
40449	515.5	290.0	3	41	7	9.2	3
40455	515.5	290.0	3	41	7	9.0	3
40461	515.5	290.0	3	41	7	8.9	3
40468	515.5	290.0	3	41	7	8.7	3
40474	515.5	290.0	3	41	7	8.5	3
40481	515.5	290.0	3	41	7	8.3	3
40489	515.5	290.0	3	41	7	8.1	3
40495	515.5	290.0	3	41	7	7.9	3
40501	515.5	290.0	3	41	7	7.7	3
40507	515.5	290.0	3	41	7	7.5	3
40514	515.5	290.0	3	41	7	7.3	3
40520	515.5	290.0	3	41	7	7.1	3
40526	515.5	290.0	3	41	7	6.9	3
40533	515.5	290.0	3	41	7	6.7	3
40540	515.5	290.0	3	41	7	6.5	3
40546	515.5	290.0	3	41	7	6.3	3
40556	515.5	290.0	3	41	7	6.0	3
40563	515.5	290.0	3	41	7	5.7	3
40573	515.5	290.0	3	41	7	5.4	3
40579	515.5	290.0	3	41	7	5.1	3
40588	515.5	290.0	3	41	7	4.9	3
40593	515.5	290.0	3	42	7	4.9	3
40600	515.5	290.0	3	42	7	5.0	3
40606	515.5	290.0	3	42	7	5.0	3
40612	515.5	290.0	3	42	7	4.8	3
40618	515.5	290.0	3	42	7	4.8	3
40624	515.5	290.0	3	42	7	4.9	3
40629	515.5	290.0	3	42	7	4.9	3
40636	515.5	290.0	3	42	7	5.0	3
40642	515.5	290.0	3	42	7	5.0	3
40648	515.5	290.0	3	42	7	5.0	3
40653	515.5	290.0	3	42	7	4.8	3
40659	515.5	290.0	3	42	7	4.8	3
40665	515.5	290.0	3	42	7	4.9	3
40671	515.5	290.0	3	42	7	4.9	3
40676	515.5	290.0	3	42	7	4.9	3
40682	515.5	290.0	3	42	7	4.9	3
40687	515.5	290.0	3	42	7	5.0	3
40692	515.5	290.0	3	42	7	5.0	3
40699	515.5	290.0	3	42	7	5.0	3
40705	515.5	290.0	3	42	7	4.8	3
40711	515.5	290.0	3	42	7	4.8	3
40719	515.5	290.0	3	42	7	4.8	3
40726	515.5	290.0	3	42	7	4.9	3
40733	515.5	290.0	3	42	7	4.9	3
40740	515.5	290.0	3	42	7	4.9	3
40746	515.5	290.0	3	42	7	4.9	3
40753	515.5	290.0	3	42	7	5.0	3
40759	515.5	290.0	3	42	7	5.0	3
40765	515.5	290.0	3	42	7	5.0	3
40771	515.5	290.0	3	42	7	4.7	3
40776	515.5	290.0	3	42	7	4.8	3
40783	515.5	290.0	3	42	7	4.8	3
40788	515.5	290.0	3	42	7	4.8	3
40794	515.5	290.0	3	42	7	4.8	3
40800	515.5	290.0	3	42	7	4.8	3
40806	515.5	290.0	3	42	7	4.8	3
40811	515.5	290.0	3	42	7	4.9	3
40818	515.5	290.0	3	42	7	4.9	3
40824	515.5	290.0	3	42	7	4.9	3
40830	515.5	290.0	3	42	7	4.9	3
40836	515.5	290.0	3	42	7	4.9	3
40842	515.5	290.0	3	42	7	4.9	3
40849	515.5	290.0	3	42	7	4.9	3
40855	515.5	290.0	3	42	7	5.0	3
40861	515.5	290.0	3	42	7	5.0	3
40868	515.5	290.0	3	42	7	5.0	3
40873	515.5	290.0	2	42	7	5.0	3
40879	515.5	290.0	2	42	7	5.0	3
40886	515.5	290.0	2	42	7	5.0	3
40891	515.5	290.0	2	42	7	4.8	3
40897	515.5	290.0	2	42	7	4.8	3
40903	515.5	290.0	2	42	7	4.8	3
40909	515.5	290.0	2	42	7	4.8	3
40915	515.5	290.0	2	42	7	4.8	3
40921	515.5	290.0	2	42	7	4.8	3
40926	515.5	290.0	2	42	7	4.8	3
40932	515.5	290.0	2	42	7	4.8	3
40938	515.5	290.0	2	42	7	4.9	3
40944	515.5	290.0	2	42	7	4.9	3
40950	515.5	290.0	2	42	7	4.9	3
40955	515.5	290.0	2	42	7	4.9	3
40961	515.5	290.0	2	42	7	4.9	3
40967	515.5	290.0	2	42	7	4.9	3
40973	515.5	290.0	2	42	7	4.9	3
40978	515.5	290.0	2	42	7	4.9	3
40985	515.5	290.0	2	43	7	4.9	3
40990	515.5	290.0	2	43	7	4.9	3
40996	515.5	290.0	2	43	7	4.9	3
41002	515.5	290.0	2	43	7	4.9	3
41008	515.5	290.0	2	43	7	4.9	3
41015	515.5	290.0	2	43	7	4.9	3
41021	515.5	290.0	2	43	7	4.9	3
41026	515.5	290.0	2	43	7	4.9	3
41033	515.5	290.0	2	43	7	5.0	3
41039	515.5	290.0	2	43	7	5.0	3
41044	515.5	290.0	2	43	7	5.0	3
41050	515.5	290.0	2	43	7	5.0	3
41056	515.5	290.0	2	43	7	5.0	3
41061	515.5	290.0	2	43	7	5.0	3
41067	515.5	290.0	2	43	7	5.0	3
41073	515.5	290.0	2	43	7	5.0	3
41078	515.5	290.0	2	43	7	5.0	3
41085	515.5	290.0	2	43	7	5.0	3
41090	515.5	290.0	2	43	7	5.0	3
41096	515.5	290.0	2	43	7	5.0	3
41102	515.5	290.0	2	43	7	5.0	3
41108	515.5	290.0	2	43	8	5.0	3
41113	515.5	290.0	2	42	8	5.0	3
41119	515.5	290.0	2	42	8	5.0	3
41125	515.5	290.0	2	42	8	5.0	3
41130	515.5	290.0	2	42	8	5.0	3
41137	515.5	290.0	2	42	8	5.0	3
41142	515.5	290.0	2	42	8	5.0	3
41148	515.5	290.0	2	42	8	5.0	3
41155	515.5	290.0	2	42	8	5.0	3
41160	515.5	290.0	2	42	8	5.0	3
41166	515.5	290.0	2	42	8	5.0	3
41172	515.5	290.0	2	42	8	5.0	3
41178	515.5	290.0	2	42	8	5.0	3
41184	515.5	290.0	2	42	8	5.0	3
41190	515.5	290.0	2	42	8	5.0	3
41195	515.5	290.0	2	42	8	5.0	3
41201	515.5	290.0	2	42	8	5.0	3
41206	515.5	290.0	2	42	8	5.0	3
41212	515.5	290.0	2	42	8	5.0	3
41218	515.5	290.0	2	42	8	5.0	3
41224	515.5	290.0	2	42	8	5.0	3
41230	515.5	290.0	2	42	8	5.0	3
41236	515.5	290.0	2	42	8	5.0	3
41241	515.5	290.0	2	42	8	5.0	3
41247	515.5	290.0	2	42	8	5.0	3
41253	515.5	290.0	2	42	8	5.0	3
41258	515.5	290.0	2	42	8	5.0	3
41264	515.5	290.0	2	42	8	5.0	3
41270	515.5	290.0	2	42	8	5.0	3
41275	515.5	290.0	2	42	8	5.0	3
41281	515.5	290.0	2	42	8	4.9	3
41287	515.5	290.0	2	42	8	4.9	3
41292	515.5	290.0	2	42	8	4.9	3
41299	515.5	290.0	2	43	8	4.9	3
41305	515.5	290.0	2	43	8	4.9	3
41310	515.5	290.0	2	43	8	4.9	3
41317	515.5	290.0	2	43	8	4.9	3
41323	515.5	290.0	2	43	8	4.9	3
41328	515.5	290.0	2	43	8	4.9	3
41336	515.5	290.0	2	43	8	4.9	3
41342	515.5	290.0	2	43	8	4.9	3
41349	515.5	290.0	2	43	8	4.9	3
41355	515.5	290.0	2	43	8	4.9	3
41361	515.5	290.0	2	43	8	4.9	3
41367	515.5	290.0	2	43	8	4.9	3
41373	515.5	290.0	2	43	8	4.9	3
41379	515.5	290.0	2	43	9	4.9	3
41386	515.5	290.0	2	42	9	4.9	3
41392	515.5	290.0	2	42	9	4.9	3
41400	515.5	290.0	2	42	9	4.9	3
41407	515.5	290.0	2	42	9	4.9	3
41413	515.5	290.0	2	42	9	4.9	3
41420	515.5	290.0	2	42	9	4.9	3
41427	515.5	290.0	2	42	9	4.9	3
41435	515.5	290.0	2	42	9	4.9	3
41441	515.5	290.0	2	42	9	4.9	3
41448	515.5	290.0	2	42	9	4.9	3
41454	515.5	290.0	2	42	9	4.9	3
41461	515.5	290.0	2	42	9	4.9	3
41471	515.5	290.0	2	42	9	4.9	3
41478	515.5	290.0	2	42	9	4.9	3
41486	515.5	290.0	2	42	9	4.9	3
41492	515.5	290.0	2	42	9	4.9	3
41498	515.5	290.0	2	42	9	4.9	3
41504	515.5	290.0	2	42	9	4.9	3
41510	515.5	290.0	2	42	8	4.9	3
41517	515.5	290.0	2	42	8	4.9	3
41523	515.5	290.0	2	42	8	4.9	3
41529	515.5	290.0	2	42	8	4.9	3
41536	515.5	290.0	2	42	8	4.9	3
41543	515.5	290.0	2	42	8	4.9	3
41551	515.5	290.0	2	42	8	4.9	3
41557	515.5	290.0	2	42	8	4.9	3
41564	515.5	290.0	2	42	8	4.9	3
41571	515.5	290.0	2	42	8	4.9	3
41578	515.5	290.0	2	42	8	4.9	3
41584	515.5	290.0	2	42	8	4.9	3
41590	515.5	290.0	2	42	8	4.9	3
41597	515.5	290.0	2	42	8	4.9	3
41604	515.5	290.0	2	42	8	4.9	3
